estacionID,fecha,tempaire
TICMR,2023-04-12T00:00:00,29.200,37.500,19.000
TILMR,2023-04-12T00:00:00,27.000,35.000,19.000
TLOMR,2023-04-12T00:00:00,19.700,27.000,12.500
TLYMR,2023-04-12T00:00:00,22.500,30.000,15.000
TMAMR,2023-04-12T00:00:00,11.000,16.000,6.000
TMCMR,2023-04-12T00:00:00,17.000,21.000,13.000
TOTMR,2023-04-12T00:00:00,17.500,23.000,12.000
TPLMR,2023-04-12T00:00:00,25.000,32.000,18.000
TPZMR,2023-04-12T00:00:00,25.000,34.000,16.000
TQGMR,2023-04-12T00:00:00,27.000,36.000,18.000
XICMR,2023-04-12T00:00:00,28.500,38.000,19.000
XXOMR,2023-04-12T00:00:00,25.700,35.500,16.000
YAHMR,2023-04-12T00:00:00,23.700,30.500,17.000
ZCTMR,2023-04-12T00:00:00,28.500,36.500,20.500
BEJMX,2023-04-12T00:00:00,27.000,34.000,20.000
CALMX,2023-04-12T00:00:00,13.000,21.000,5.000
CGCMX,2023-04-12T00:00:00,13.500,22.000,5.000
DNXMX,2023-04-12T00:00:00,15.000,26.000,4.000
HPNMX,2023-04-12T00:00:00,12.500,19.000,6.000
PDZMX,2023-04-12T00:00:00,13.000,18.000,8.000
PFBMX,2023-04-12T00:00:00,14.500,24.000,5.000
PIRMX,2023-04-12T00:00:00,12.000,19.000,5.000
PMNMX,2023-04-12T00:00:00,13.500,20.000,7.000
SBBMX,2023-04-12T00:00:00,13.500,21.000,6.000
SLBMX,2023-04-12T00:00:00,13.000,20.000,6.000
SMLMX,2023-04-12T00:00:00,15.000,22.000,8.000
TBRMX,2023-04-12T00:00:00,12.700,20.500,5.000
TESMX,2023-04-12T00:00:00,13.000,19.500,6.500
TJCMX,2023-04-12T00:00:00,14.200,22.000,6.500
TPTMX,2023-04-12T00:00:00,13.000,20.000,6.000
TROMX,2023-04-12T00:00:00,14.700,22.000,7.500
CABNL,2023-04-12T00:00:00,19.750,23.000,16.500
CAMNL,2023-04-12T00:00:00,19.250,23.500,15.000
CCHNL,2023-04-12T00:00:00,20.750,25.000,16.500
CPRNL,2023-04-12T00:00:00,20.000,24.000,16.000
LBCNL,2023-04-12T00:00:00,20.500,25.000,16.000
PAMNL,2023-04-12T00:00:00,22.250,28.000,16.500
ACANR,2023-04-12T00:00:00,24.500,35.000,14.000
GAVNR,2023-04-12T00:00:00,28.000,40.000,16.000
JMANR,2023-04-12T00:00:00,31.700,44.500,19.000
PAJNR,2023-04-12T00:00:00,26.500,39.000,14.000
ROMNR,2023-04-12T00:00:00,24.500,35.500,13.500
RUINR,2023-04-12T00:00:00,25.500,36.000,15.000
TEPNR,2023-04-12T00:00:00,24.700,33.700,15.600
AMTOX,2023-04-12T00:00:00,19.000,26.000,12.000
CDOOX,2023-04-12T00:00:00,27.800,35.000,20.500
COZOX,2023-04-12T00:00:00,29.500,37.000,22.000
FOYOX,2023-04-12T00:00:00,21.000,28.000,14.000
HDLOX,2023-04-12T00:00:00,21.700,29.000,14.500
HLOOX,2023-04-12T00:00:00,21.700,30.300,13.200
JACOX,2023-04-12T00:00:00,26.200,31.000,21.500
MAROX,2023-04-12T00:00:00,27.000,33.500,20.500
OACOX,2023-04-12T00:00:00,25.000,33.000,17.000
OAOOX,2023-04-12T00:00:00,23.000,31.100,15.000
PTAOX,2023-04-12T00:00:00,28.200,33.000,23.400
SCHOX,2023-04-12T00:00:00,22.000,30.000,14.000
SCIOX,2023-04-12T00:00:00,20.000,27.000,13.000
SCROX,2023-04-12T00:00:00,31.100,36.800,25.400
SFUOX,2023-04-12T00:00:00,26.500,34.000,19.000
SLAOX,2023-04-12T00:00:00,20.500,27.500,13.500
SMAOX,2023-04-12T00:00:00,8.500,14.000,3.000
STTOX,2023-04-12T00:00:00,15.200,23.000,7.500
TEMOX,2023-04-12T00:00:00,28.800,36.000,21.500
TEPOX,2023-04-12T00:00:00,15.500,25.000,6.000
TNMOX,2023-04-12T00:00:00,30.500,38.000,23.000
TSLOX,2023-04-12T00:00:00,22.000,30.000,14.000
ZAPOX,2023-04-12T00:00:00,22.000,30.000,14.000
ACHPB,2023-04-12T00:00:00,14.500,19.000,10.000
ACJPB,2023-04-12T00:00:00,14.000,21.000,7.000
ADOPB,2023-04-12T00:00:00,23.500,31.000,16.000
AHAPB,2023-04-12T00:00:00,19.500,29.000,10.000
AHUPB,2023-04-12T00:00:00,12.000,17.500,6.500
APAPB,2023-04-12T00:00:00,23.500,28.000,19.000
ATXPB,2023-04-12T00:00:00,19.000,26.000,12.000
BDDPB,2023-04-12T00:00:00,15.500,23.000,8.000
CDSPB,2023-04-12T00:00:00,13.500,19.000,8.000
CHIPB,2023-04-12T00:00:00,23.500,31.000,16.000
CHLPB,2023-04-12T00:00:00,16.500,23.000,10.000
CHSPB,2023-04-12T00:00:00,29.500,40.000,19.000
CNAPB,2023-04-12T00:00:00,17.500,29.000,6.000
CNGPB,2023-04-12T00:00:00,11.500,16.500,6.500
HJTPB,2023-04-12T00:00:00,16.000,23.000,9.000
HQCPB,2023-04-12T00:00:00,22.500,30.000,15.000
HUAPB,2023-04-12T00:00:00,17.000,22.000,12.000
IXTPB,2023-04-12T00:00:00,17.000,24.000,10.000
IZMPB,2023-04-12T00:00:00,26.000,32.000,20.000
LIBPB,2023-04-12T00:00:00,15.000,22.500,7.500
MAYPB,2023-04-12T00:00:00,19.000,27.000,11.000
MTLPB,2023-04-12T00:00:00,21.000,25.000,17.000
PIXPB,2023-04-12T00:00:00,26.000,35.000,17.000
PUOPB,2023-04-12T00:00:00,18.000,26.200,9.800
QUIPB,2023-04-12T00:00:00,15.000,19.000,11.000
RNAPB,2023-04-12T00:00:00,23.000,28.000,18.000
SCRPB,2023-04-12T00:00:00,17.000,25.000,9.000
SRTPB,2023-04-12T00:00:00,14.000,20.000,8.000
TECPB,2023-04-12T00:00:00,17.500,24.000,11.000
TEHPB,2023-04-12T00:00:00,23.000,30.000,16.000
TEOPB,2023-04-12T00:00:00,15.500,20.000,11.000
TLPPB,2023-04-12T00:00:00,25.000,31.000,19.000
TPYPB,2023-04-12T00:00:00,16.500,22.000,11.000
UDSPB,2023-04-12T00:00:00,16.000,22.000,10.000
XDJPB,2023-04-12T00:00:00,17.500,22.000,13.000
ZRGPB,2023-04-12T00:00:00,14.000,19.000,9.000
ACTSI,2023-04-12T00:00:00,26.000,38.000,14.000
AHMSI,2023-04-12T00:00:00,25.500,37.000,14.000
AL2SI,2023-04-12T00:00:00,25.250,38.000,12.500
ARCSI,2023-04-12T00:00:00,25.500,36.000,15.000
AWSSI,2023-04-12T00:00:00,24.500,37.000,12.000
BDRSI,2023-04-12T00:00:00,25.000,40.000,10.000
CFRSI,2023-04-12T00:00:00,24.200,39.000,9.500
CHXSI,2023-04-12T00:00:00,29.700,41.000,18.500
CLCSI,2023-04-12T00:00:00,26.250,36.000,16.500
CRRSI,2023-04-12T00:00:00,24.000,38.000,10.000
DRDSI,2023-04-12T00:00:00,25.000,36.000,14.000
EFTSI,2023-04-12T00:00:00,24.500,36.000,13.000
GB2SI,2023-04-12T00:00:00,26.500,37.000,16.000
GD2SI,2023-04-12T00:00:00,23.750,32.500,15.000
GMCSI,2023-04-12T00:00:00,25.500,38.000,13.000
GSVSI,2023-04-12T00:00:00,25.000,34.000,16.000
HDZSI,2023-04-12T00:00:00,23.200,32.500,14.000
IXPSI,2023-04-12T00:00:00,25.500,39.000,12.000
JLPSI,2023-04-12T00:00:00,26.000,36.000,16.000
JNASI,2023-04-12T00:00:00,26.500,40.000,13.000
JORSI,2023-04-12T00:00:00,27.000,39.000,15.000
LCRSI,2023-04-12T00:00:00,23.500,31.000,16.000
LD2SI,2023-04-12T00:00:00,28.250,43.000,13.500
MCHSI,2023-04-12T00:00:00,25.500,34.000,17.000
MZTSI,2023-04-12T00:00:00,22.750,27.800,17.700
OBSSI,2023-04-12T00:00:00,25.800,35.800,15.800
PMHSI,2023-04-12T00:00:00,26.000,40.000,12.000
QLTSI,2023-04-12T00:00:00,24.000,34.000,14.000
RAVSI,2023-04-12T00:00:00,26.000,36.000,16.000
RSRSI,2023-04-12T00:00:00,27.250,40.000,14.500
SCRSI,2023-04-12T00:00:00,24.500,37.000,12.000
SFRSI,2023-04-12T00:00:00,25.000,35.000,15.000
SJNSI,2023-04-12T00:00:00,26.000,40.000,12.000
SLRSI,2023-04-12T00:00:00,25.250,36.500,14.000
SLTSI,2023-04-12T00:00:00,25.000,33.000,17.000
SN2SI,2023-04-12T00:00:00,24.500,38.500,10.500
SQRSI,2023-04-12T00:00:00,24.250,35.000,13.500
TORSI,2023-04-12T00:00:00,25.500,37.000,14.000
VINSI,2023-04-12T00:00:00,24.750,36.000,13.500
ZOPSI,2023-04-12T00:00:00,26.500,39.000,14.000
AJTSL,2023-04-12T00:00:00,23.500,29.000,18.000
BLMSL,2023-04-12T00:00:00,23.500,28.000,19.000
GANSL,2023-04-12T00:00:00,23.500,28.000,19.000
MICSL,2023-04-12T00:00:00,21.500,26.000,17.000
NRJSL,2023-04-12T00:00:00,21.200,28.000,14.500
PUJSL,2023-04-12T00:00:00,25.000,30.000,20.000
RQTSL,2023-04-12T00:00:00,23.700,27.600,19.900
STRSL,2023-04-12T00:00:00,23.700,29.500,18.000
TBLSL,2023-04-12T00:00:00,22.400,26.600,18.100
TMISL,2023-04-12T00:00:00,26.500,33.000,20.000
TMTSL,2023-04-12T00:00:00,22.700,27.200,18.300
CZNSO,2023-04-12T00:00:00,25.250,41.000,9.500
BDCTB,2023-04-12T00:00:00,28.750,35.500,22.000
EMUTB,2023-04-12T00:00:00,28.000,32.500,23.500
EPOTB,2023-04-12T00:00:00,27.000,32.000,22.000
GONTB,2023-04-12T00:00:00,28.500,34.000,23.000
MACTB,2023-04-12T00:00:00,28.000,34.000,22.000
OXOTB,2023-04-12T00:00:00,28.000,33.000,23.000
PNVTB,2023-04-12T00:00:00,26.500,32.000,21.000
PUYTB,2023-04-12T00:00:00,27.000,32.500,21.500
SAMTB,2023-04-12T00:00:00,29.000,36.000,22.000
SJOCP,2023-04-12T00:00:00,27.500,33.000,22.000
TEATB,2023-04-12T00:00:00,27.500,33.000,22.000
APITL,2023-04-12T00:00:00,16.500,25.000,8.000
CPPTL,2023-04-12T00:00:00,14.000,22.000,6.000
CUATL,2023-04-12T00:00:00,20.000,31.000,9.000
ECTTL,2023-04-12T00:00:00,16.500,24.000,9.000
OBSTL,2023-04-12T00:00:00,17.200,24.400,10.100
SJATL,2023-04-12T00:00:00,16.000,21.000,11.000
ZACTL,2023-04-12T00:00:00,16.500,24.000,9.000
ZITTL,2023-04-12T00:00:00,14.500,21.000,8.000
ABSTP,2023-04-12T00:00:00,22.250,27.100,17.400
BALTP,2023-04-12T00:00:00,23.600,28.000,19.200
BR1TP,2023-04-12T00:00:00,20.500,24.400,16.600
BRRTP,2023-04-12T00:00:00,20.150,24.400,15.900
CDOTP,2023-04-12T00:00:00,20.500,27.000,14.000
CONTP,2023-04-12T00:00:00,20.000,26.000,14.000
CORTP,2023-04-12T00:00:00,20.200,23.500,16.900
CVCTP,2023-04-12T00:00:00,21.200,26.400,16.000
CVTTP,2023-04-12T00:00:00,20.000,25.500,14.500
ENNTP,2023-04-12T00:00:00,20.100,24.600,15.600
ERCTP,2023-04-12T00:00:00,21.500,28.000,18.500
FDOTP,2023-04-12T00:00:00,21.000,25.000,17.000
LSRTP,2023-04-12T00:00:00,24.700,30.500,17.500
MAGTP,2023-04-12T00:00:00,18.950,22.800,15.100
MATTP,2023-04-12T00:00:00,21.000,27.000,15.000
MDRTP,2023-04-12T00:00:00,22.900,25.800,19.900
MGSTP,2023-04-12T00:00:00,26.700,32.000,21.500
MHGTP,2023-04-12T00:00:00,20.300,25.300,15.300
MRGTP,2023-04-12T00:00:00,19.500,26.000,13.000
PADTP,2023-04-12T00:00:00,20.150,23.500,16.800
PANTP,2023-04-12T00:00:00,20.000,26.000,14.000
PDMTP,2023-04-12T00:00:00,22.000,26.000,18.000
PILTP,2023-04-12T00:00:00,20.650,24.800,16.500
PJMTP,2023-04-12T00:00:00,19.550,23.400,15.700
PVLTP,2023-04-12T00:00:00,17.550,21.000,14.100
RSPTP,2023-04-12T00:00:00,22.200,26.500,18.000
RYNTP,2023-04-12T00:00:00,20.500,26.000,15.000
SDATP,2023-04-12T00:00:00,23.000,28.000,18.000
SGBTP,2023-04-12T00:00:00,23.000,28.500,17.500
SLMTP,2023-04-12T00:00:00,21.800,26.000,17.600
SLZTP,2023-04-12T00:00:00,23.100,29.000,17.300
STETP,2023-04-12T00:00:00,20.250,25.500,15.000
TMPTP,2023-04-12T00:00:00,23.100,26.200,20.100
TMSTP,2023-04-12T00:00:00,23.200,29.000,17.000
VCATP,2023-04-12T00:00:00,20.000,26.000,14.000
VGRTP,2023-04-12T00:00:00,20.700,24.300,17.100
VHMTP,2023-04-12T00:00:00,20.000,26.000,14.000
VSMTP,2023-04-12T00:00:00,19.900,23.600,16.200
ACTVC,2023-04-12T00:00:00,25.200,29.500,21.000
ALAVC,2023-04-12T00:00:00,23.500,28.000,19.000
ALTVC,2023-04-12T00:00:00,14.000,18.000,10.000
ARCVC,2023-04-12T00:00:00,25.200,30.500,20.000
BRIVC,2023-04-12T00:00:00,17.900,21.300,14.500
CHYVC,2023-04-12T00:00:00,21.200,25.000,17.500
COTVC,2023-04-12T00:00:00,25.600,30.700,20.500
CTTVC,2023-04-12T00:00:00,27.000,34.000,20.000
GARVC,2023-04-12T00:00:00,27.000,32.500,21.500
HGOVC,2023-04-12T00:00:00,23.400,28.400,18.300
HLSVC,2023-04-12T00:00:00,23.900,26.500,17.000
IDOVC,2023-04-12T00:00:00,25.800,30.000,21.500
JDCVC,2023-04-12T00:00:00,24.800,31.000,18.500
JOYVC,2023-04-12T00:00:00,13.800,19.000,8.500
LIBVC,2023-04-12T00:00:00,24.200,28.500,20.000
LOFVC,2023-04-12T00:00:00,25.500,31.000,20.000
LPEVC,2023-04-12T00:00:00,28.000,33.000,23.000
MNZVC,2023-04-12T00:00:00,25.800,32.000,19.500
OLVVC,2023-04-12T00:00:00,22.500,27.500,17.500
ORZVC,2023-04-12T00:00:00,20.600,25.800,15.400
OTIVC,2023-04-12T00:00:00,18.500,24.000,13.000
PNCVC,2023-04-12T00:00:00,24.000,28.500,19.500
PSNVC,2023-04-12T00:00:00,21.500,27.000,16.000
RALVC,2023-04-12T00:00:00,28.500,33.000,24.000
SBTVC,2023-04-12T00:00:00,24.000,30.000,18.000
SJEVC,2023-04-12T00:00:00,27.000,31.500,22.500
SONVC,2023-04-12T00:00:00,25.200,33.000,17.500
TAPVC,2023-04-12T00:00:00,19.500,24.000,15.000
TMOVC,2023-04-12T00:00:00,27.000,32.500,21.500
TMPVC,2023-04-12T00:00:00,22.500,27.500,17.500
TNCVC,2023-04-12T00:00:00,19.500,24.000,15.000
TXPVC,2023-04-12T00:00:00,24.200,29.400,19.000
TZAVC,2023-04-12T00:00:00,26.500,34.000,19.000
VERVC,2023-04-12T00:00:00,27.000,32.000,22.000
XCFVC,2023-04-12T00:00:00,19.500,24.000,15.000
XMNVC,2023-04-12T00:00:00,18.900,23.200,14.600
XMRVC,2023-04-12T00:00:00,18.800,22.600,15.100
XOBVC,2023-04-12T00:00:00,20.100,26.000,14.200
ZALVC,2023-04-12T00:00:00,14.000,20.000,8.000
CHOYC,2023-04-12T00:00:00,28.750,36.500,21.000
CICYC,2023-04-12T00:00:00,27.000,33.000,21.000
CONYC,2023-04-12T00:00:00,27.000,36.000,18.000
EZAYC,2023-04-12T00:00:00,28.000,33.000,23.000
FIYYC,2023-04-12T00:00:00,27.000,31.000,23.000
GARYC,2023-04-12T00:00:00,26.250,32.500,20.000
MEOYC,2023-04-12T00:00:00,26.050,32.600,19.500
MOCYC,2023-04-12T00:00:00,26.000,34.000,18.000
MTOYC,2023-04-12T00:00:00,26.500,34.000,19.000
MUNYC,2023-04-12T00:00:00,28.000,36.000,20.000
OXKYC,2023-04-12T00:00:00,28.000,37.000,19.000
PETYC,2023-04-12T00:00:00,27.000,36.000,18.000
PROYC,2023-04-12T00:00:00,25.800,30.800,20.800
TICYC,2023-04-12T00:00:00,26.250,35.000,17.500
TIZYC,2023-04-12T00:00:00,25.750,32.500,19.000
VALYC,2023-04-12T00:00:00,28.400,37.500,19.300
SOMZC,2023-04-12T00:00:00,16.350,26.500,6.200
PBRJL,2023-04-12T00:00:00,24.500,31.000,18.000
ATBMR,2023-04-12T00:00:00,20.500,28.000,13.000
HUCMR,2023-04-12T00:00:00,13.200,18.500,8.000
SJAPB,2023-04-12T00:00:00,22.200,25.000,19.500
TNCSL,2023-04-12T00:00:00,23.900,29.000,18.900
MENTP,2023-04-12T00:00:00,20.850,26.400,15.300
CNDTP,2023-04-12T00:00:00,20.950,26.600,15.300
LAETP,2023-04-12T00:00:00,20.500,25.000,16.000
COSOX,2023-04-12T00:00:00,21.700,29.500,14.000
PTBBN,2023-04-12T00:00:00,14.500,21.000,8.000
CUSMR,2023-04-12T00:00:00,23.500,31.000,16.000
VIAMR,2023-04-12T00:00:00,28.000,38.000,18.000
TEBMR,2023-04-12T00:00:00,24.500,31.000,18.000
TMPMR,2023-04-12T00:00:00,28.000,38.000,18.000
SVTSL,2023-04-12T00:00:00,22.900,29.000,16.900
EMUTB,2023-04-12T00:00:00,28.000,32.500,23.500
RFRTP,2023-04-12T00:00:00,24.500,30.000,19.000
AHLTP,2023-04-12T00:00:00,23.000,28.500,17.500
SBNTP,2023-04-12T00:00:00,22.800,29.400,16.200
SANPEDROMARTIR,2023-04-12T00:00:00,11.400,16.000,6.900
XCAVC,2023-04-12T00:00:00,19.800,24.200,15.300
XCNVC,2023-04-12T00:00:00,20.000,25.400,14.600
XIMVC,2023-04-12T00:00:00,18.900,23.400,14.400
XPMVC,2023-04-12T00:00:00,18.900,23.200,14.600


